177,,MD04030,PT04351,SILK TWILL SILENT TENSION ANKLE SKIRT,ECRU / BLACK,5201,N/A,N/A,N/A,APROBADO,YAMILET,,,,SKIRTS,ANKLE,SK, 0-2-4-6-8-10-12 ,ANKLE 95CM,BACK ZIPPER,NO,N/A,N/A,TE00012292,,"PRTD SILK 17mm, art.090517/2JDPA QUETZAL DBL Vision-FASAC,FW26 FANTASY MAGNOLIA BLACK ECRU 50CM",1.36,SILK CDC,N/A,N/A,N/A,N/A,N/A,N/A,SI,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,SI,,,,,,,,,,,,X,"2,16 MT",,X,#N/A,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Corte en pinza,,,,"CERRAR COSTURA HASTA LA MARCACION  PARA QUE PUEDA CAMINAR, PERO QUE NO SE VEA LA PIERNA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,10,17,12,12,6,3,,,,,,64,,Referencia continua a producción,64,X,4,10,17,12,12,6,3,,,,,,64
178,,MD04063,PT04355,BROWN CAREFREE VEST,BROWN,0250,,PT03271,CHOCOLATE SALTY AIR VEST FW25,APROBADO,OSMAN,,,,OUTWEAR,VEST,OW, XS-S-M-L-XL ,N/A,HOLD ON,SI,N/A,N/A,TEN0007437,,"CUERO GAMUZA, PELES, COL. CANELA",N/A,LEATHER/LONG CURLY HAIR,,#N/A,#N/A,#N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"SIN IDENTIFICAR:
PENDIENTE ASIGNAR PRODUCCIÓN",CORTE CUERO GAMO Y PELO EXTERNO,$180.000,,SI,,,,,,,,,,,,X,,,X,#N/A,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,4,3,0,11,,Referencia continua a producción,11,X,,,,,,,,1,3,4,3,0,11
179,,MD04056,PT04367,LUREX EASINESS,,,#N/A,#N/A,THE DARK SIDE LEGGINGS - FW21,JUST FOR SHOW,MARIA DEL MAR,,,,PANTS,LEGGINS,PS, XS-S-M-L-XL ,,,,,,TE00011258,,"JERSEY LUREX ART. 64248 DIANAMLUX - E MIROGLIO, COL. BLACK #0Y8",1.30,,N/A,N/A,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A,#N/A,,,,,,,,,,,,,,0
180,,MD04031,PT04358,SILK ESSENTIAL TOP,,,N/A,N/A,N/A,JUST FOR SHOW,YAMILET,,,,TOPS,TOP,TP, 0-2-4-6-8-10-12 ,N/A,,,N/A,N/A,TE00005763,,CHARMEUSE DE SEDANEGRO PV1000 196 19MM,"1,11",CHARMEUSE,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,si pero se cancelo,,,,,,,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A,#N/A,,,,,,,,,,,,,,0
181,,MD04032,PT04359,DIVINE EASE MINI TUNIC,,,N/A,N/A,N/A,JUST FOR SHOW,BURGOS,,,,DRESSES,TUNIC,DS, 0-2-4-6-8-10-12 ,,,,EMBROIDERED AND SLIP DRESS,N/A,TE00010456,,"VELVET SILK CHIFFON, ARGOMENTI, COLOR BLACK/GOLD",1.36,-,TE00000157,,CREPE DE CHINA NUDE PV1200 #3 SHADE C 29107,"1,1",,,,N/A,N/A,,,,,,,,,,,N/A,,,,,,,,,,,,,,,,TERMINADO CANCELADO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Este queda largo 37 pq las plumas caen! Para terminar con escote en charmuesse negro lago brillante,,,"SE LE QUITAN PLUMAS Y QUEDA CON COLLAR

QUEDA CON VELVET EN EL RUEDO",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A,#N/A,,,,,,,,,,,,,,0
182,,MD04057,PT04368,HUSBAND JACKET,,,N/A,N/A,N/A,JUST FOR SHOW,OSMAN,,,,OUTWEAR,JACKET,OW, XS-S-M-L-XL ,,,,,,TE00009170,,STRIPPED SUPERMERINO 710-135 BLUE,1.50,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,entra en coleccion de nuevo,,SE CANCELA POR MINIMO DE COMPRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A,#N/A,,,,,,,,,,,,,,0
183,,MD04033,PT04360,LEOPARD TROPICANITA TUNIC DRESS,,,,PT01959,TROPICANITA TUNIC DRESS SS24,CANCELADO CORTADO,BURGOS,,,,DRESSES,TUNIC,DS, 0-2-4-6-8-10-12 ,,,,N/A,N/A,TE00012306,,"PRINTED DOUBLE GGT, art.SI GGT 8200N - JOKERS, FW'26 BOHEMIAN LEOPARD 60CM",1.40,SILK DOUBLE GEORGETTE,,#N/A,#N/A,#N/A,,,,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CANCELADO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A,#N/A,,,,,,,,,,,,,,0
184,,MD04034,PT04361,ESSENTIAL GLOW TOP,,,N/A,N/A,N/A,CANCELADO SIN CORTAR,BURGOS,,,,TOPS,TOP,TP, 0-2-4-6-8-10-12 ,N/A,,,N/A,N/A,TE00005763,,CHARMEUSE DE SEDANEGRO PV1000 196 19MM,"1,11",CHARMEUSE,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A,#N/A,,,,,,,,,,,,,,0
185,,MD04035,PT04362,SILK GLOW TOP,,,N/A,N/A,N/A,CANCELADO CORTADO,CLAUDIA,,,,TOPS,TOP,TP, 0-2-4-6-8-10-12 ,N/A,,,N/A,N/A,TE00005763,,CHARMEUSE DE SEDANEGRO PV1000 196 19MM,"1,11",CHARMEUSE,,#N/A,#N/A,#N/A,,,,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CANCELADO PARA SHOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A,#N/A,,,,,,,,,,,,,,0
186,,MD04036,PT04363,JACQUARD WILD WEST WOMAN PANT,BLACK,0002,,PT03331,SILK BLACK/GOLD WILD WEST WOMAN PANT FW25,APROBADO,FER,,,,PANTS,PANT,PS, 0-2-4-6-8-10-12 ,N/A,SLIP ON,NO,N/A,N/A,TE00000331,,JACQUARD ART30727 HSPF19 LEAOPARD 15CM BLACK,"1,37",JACQUARD,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,SI,,,,,,,,,"1,69 MT",,,X,"1,69 MT",,X,#N/A,,,x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,12,12,12,7,5,4,,,,,,57,,Referencia continua a producción,57,X,5,12,12,12,7,5,4,,,,,,57
187,,MD04037,PT04364,JACQUARD INTRICATE ISLAND TOP,BLACK,0002,,PT04162,BLACK/ECRU INTRICATE ISLANDS TOP PF26,APROBADO,MARGARITA,,,,TOPS,TOP,TP, 0-2-4-6-8-10-12 ,N/A,BACK BUTTONS,NO,N/A,N/A,TE00000331,,JACQUARD ART30727 HSPF19 LEAOPARD 15CM BLACK,"1,37",JACQUARD,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,SI,,,,,,,,,"2,45 MT
MOD DE ARTE",,,X,"1,77 MT",,X,#N/A,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,El top 187 para producción alargar 3 CM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,9,9,11,7,4,3,,,,,,45,,Referencia continua a producción,45,X,2,9,9,11,7,4,3,,,,,,45
188,,MD04038,PT04365,BLACK/GREEN THE GAUCHA DIARIES MAXI DRESS,BLACK / GOLD,5602,,PT04033,THE GAUCHA DIARIES MAXI DRESS PF26,PAQUETE COMPLETO,YAMILET,,,,DRESSES,MAXI,DS, 0-2-4-6-8-10-12 ,MAXI 115CM,BACK ZIPPER,SI,EMBROIDERED,N/A,TE00012415,,SEQUIN FANTASY GARDEN PANEL,,EMBROIDERED FABRIC,,#N/A,#N/A,#N/A,N/A,N/A,N/A,N/A,N/A,ESPUMA COMPLETO,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,SI,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Quitarle volumen a los flecos de las flores 

Agregarle nesga en el posterior.

Agregarle manga  y cerrar más al escote que llegue tocando el cuello.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,3,1,2,0,0,,,,,,11,,Referencia continua a producción,11,X,1,4,3,1,2,0,0,,,,,,11
189,,MD04039,PT04366,DARK PETALS,,,N/A,N/A,N/A,JUST FOR SHOW,FER,,,,PANTS,PANT,PS, 0-2-4-6-8-10-12 ,,,,,,TE00012399,,"SOLID TRIACETATE CREPE SATIN ART. 90600 - SAISILKS, COL. #23 BLACK",1.37,-,N/A,N/A,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A,#N/A,,,,,,,,,,,,,,0
190,,MD04040,PT04369,,,,,PT03425,GREEN/ECRU IN ETERNITY PANT WS26,CANCELADO CORTADO,FER,,,,PANTS,PANT,PS, 0-2-4-6-8-10-12 ,,,,,,TEN0001355,,GEORGETTE LAME DORADO OSAKA 65954 700,,-,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CANCELADO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A,#N/A,,,,,,,,,,,,,,0
191,,MD04041,PT04370,SILK METALLIC ECRU SANCTUARY BLOOM MAXI SKIRT,ECRU / GOLD,5397,N/A,N/A,N/A,APROBADO,MARIA DEL MAR,,,,SKIRTS,MAXI,SK, 0-2-4-6-8-10-12 ,FLATS 112CM,BACK ZIPPER,NO,N/A,N/A,TE00009042,,"SOLID SILK STRIPES, PREVIEW, ECRU",1.37,SILK METALLIC,,#N/A,#N/A,#N/A,N/A,SI,N/A,N/A,N/A,N/A,APLICA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,PDT FOTO,,,,,,,,,,,"5,50 MT",X,5.22MT,,x,#N/A,,,x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,4,3,2,0,0,,,,,,16,,Referencia continua a producción,16,X,2,5,4,3,2,0,0,,,,,,16
192,,MD04042,PT04371,PEACH RELATOS DE MI TIERRA SKIRT,,,,PT03538,GREEN/YELLOW RELATOS DE MI TIERRA MAXI SKIRT RS26,JUST FOR SHOW,CLAUDIA,,,,SKIRTS,,SK, 0-2-4-6-8-10-12 ,,,,N/A,N/A,TE00012264,,"PRINTED CDC 16mm, art.090625/Jw PARKER - FASAC, ART FW26 FANTASY BOUQUET PEACH RED 25CM",1.35,SILK CDC,N/A,N/A,N/A,N/A,,,,,REF. 66,,,,,,,,,,,si pero se cancelo,,,,,,,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A,#N/A,,,,,,,,,,,,,,0
193,,MD04064,PT04377,GOLDEN RITUAL VEST,GOLD / ECRU,5292,N/A,N/A,N/A,APROBADO,OSMAN,,,,OUTWEAR,VEST,OW, XS-S-M-L-XL ,N/A,HOOK AND EYE,SI,N/A,N/A,TE00000328,,ESTÁNDAR LUREX JACQUARD 00613RAP158AA 8BRON GOLD,"1,4",LUREX JACQUARD/FAUX SHEARLING,,#N/A,#N/A,#N/A,N/A,N/A,SI,N/A,N/A,N/A,APLICA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,SI,,,,,,,,,,,,X,"0.88MT
0.70MT",,X,TERMINADO,,X,x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TERMINAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,9,4,3,1,22,,Referencia continua a producción,22,X,,,,,,,,5,9,4,3,1,22
194,,MD04043,PT04372,,,,,PT02850,LOVELAND TOP SS25,CANCELADO CORTADO,CLAUDIA,,,,DRESSES,,DS, 0-2-4-6-8-10-12 ,,,,,,TE00012298,,"VELVET DEVORE, art.105842/21J TALLON DEVORE/DBLE VISION - FASAC, DEVORE NUDE",,VELVET DEVORE,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FORRO TE00009819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A,#N/A,,,,,,,,,,,,,,0
195,,MD04065,PT04378,ECRU WESTERN WHIMSY VEST,,,,PT03265,WESTERN WHIMSY VEST FW25,JUST FOR SHOW,OSMAN,,,,OUTWEAR,,OW, XS-S-M-L-XL ,,,,N/A,N/A,TE00009749,,"SOLID FAUX FUR, ART. ITO-SHST1100 STYLEM, COL.250 MIEL",1.5,FAUX SHEARLING,,#N/A,#N/A,#N/A,,,,SI,REF. 223,,,,,,,,,,,si pero se cancelo,,,,,,,,,,,,,,,,SOLO PRODUCCION NO SE HACE MUESTRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A,#N/A,,,,,,,,,,,,,,0
196,,MD04044,PT04373,PROFOUND TRAJECTORY MAXI DRESS,BLACK / ECRU,5202,,PT04106,LIGHT DANCER MAXI DRESS PF26,PAQUETE COMPLETO,BURGOS,,,,DRESSES,MAXI,DS, 0-2-4-6-8-10-12 ,MAXI 115CM,BACK ZIPPER,SI,EMBROIDERED,N/A,TE00012414,,SEQUIN FANTASY GARDEN PANEL,,EMBROIDERED FABRIC,,#N/A,#N/A,#N/A,N/A,N/A,N/A,N/A,N/A,ESPUMA COMPLETO,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,SI,,,,,,,,,,,,,,,x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no crear saldo,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,,,,,,1,,"Referencia no se producirá, se usará la muestra para cumplir con producción",1,X,0,0,1,0,0,0,0,,,,,,1
197,,MD04045,PT04374,LIGHT LIFE TOP,,,N/A,N/A,N/A,CANCELADO SIN CORTAR,BURGOS,,,,TOPS,TOP,TP, 0-2-4-6-8-10-12 ,N/A,,,N/A,N/A,TE00009042,,"SOLID SILK STRIPES, PREVIEW, ECRU",1.37,SILK METALLIC,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HACER MANGAS DE LA REF 121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A,#N/A,,,,,,,,,,,,,,0
198,,MD04046,PT04375,PEACH INTRICATE ISLAND TOP ,,,,PT04162,BLACK/ECRU INTRICATE ISLANDS TOP PF26,JUST FOR SHOW,MARGARITA,,,,TOPS,TOP,TP, 0-2-4-6-8-10-12 ,N/A,,,WITH SCARF,N/A,TE00012264,,"PRINTED CDC 16mm, art.090625/Jw PARKER - FASAC, ART FW26 FANTASY BOUQUET PEACH RED 25CM",1.35,SILK CDC,N/A,N/A,N/A,N/A,,,,N/A,N/A,,,,,,,,,,,si pero se cancelo,,,,,,,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A,#N/A,,,,,,,,,,,,,,0
199,,MD04047,PT04376,,,,,PT04179,ROSE OCEAN OF SECRETS CAPE PF26,CANCELADO SIN CORTAR,YAMILET,,,,OUTWEAR,CAPE,OW, 0-2-4-6-8-10-12 ,N/A,,,,,TE00012334,,"BROCADE JACQUARD, art.31302F - TARONI, ART FW26 FANTASY GARDEN BLACK RED 70CM",,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A,#N/A,,,,,,,,,,,,,,0
200,,MD04048,PT04379,SILK METALLIC ECRU INTRICATE ISLAND TOP ,ECRU / GOLD,5397,,PT04162,BLACK/ECRU INTRICATE ISLANDS TOP PF26,APROBADO,CLAUDIA,,,,TOPS,TOP,TP, 0-2-4-6-8-10-12 ,N/A,BACK BUTTONS,NO,WITH SCARF,N/A,TE00009042,,"SOLID SILK STRIPES, PREVIEW, ECRU",1.37,SILK METALLIC,N/A,N/A,N/A,N/A,N/A,N/A,SI,SI,REF. 176,N/A,APLICA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,SI,,,,,,,,,"2,45 MT
MOD DE ARTE",,,X,"3,89 MT",,x,#N/A,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,los mismos ajustes de la #176,,,,,"Al top darle más volumen a las mangas
Y colocar dos tiras largas en escote para anudar
Con las puntas en diagonal.",,,,,,QUEDA CON ESTOLA POR GABI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6,4,3,2,1,1,,,,,,19,,Referencia continua a producción,19,X,2,6,4,3,2,1,1,,,,,,19
201,,MD04049,PT04380,CHARMED MOTION DRESS,,,N/A,N/A,N/A,CANCELADO CORTADO,YAMILET,,,,DRESSES,,DS, 0-2-4-6-8-10-12 ,MAXI 115CM,,,N/A,N/A,TE00012345,,"SOLID DOUBLE GGT - PREVIEW, COLOR 130 WINTER JADE",1.1,SILK DOUBLE GEORGETTE,,#N/A,#N/A,#N/A,,,,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CANCELADO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A,#N/A,,,,,,,,,,,,,,0
202,,MD04077,PT04388,NUDE/ANTIQUE GOLD FLUVIAL ADVENTURE MINI DRESS,NUDE / ANTIQUE GOLD,5931,,PT03840,FLUVIAL ADVENTURE MINI DRESS SS26,PAQUETE COMPLETO,CLAUDIA,,,,DRESSES,MINI,DS, 0-2-4-6-8-10-12 ,MINI 41CM,SLIP ON,SI,EMBROIDERED FABRIC,N/A,TE00012407,,"ORGANIC VINE SEQUIN EMBROIDERED PANEL, COL.NUDE/ANTIQUE GOLD",,ORGANIC VINE SEQUIN EMBROIDERED,,#N/A,#N/A,#N/A,N/A,N/A,N/A,N/A,N/A,ESPUMA COMPLETO,APLICA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,SI,,,,,,,,,,,,,,,x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,1,0,0,0,,,,,,7,,Referencia continua a producción,10,X,1,4,4,1,0,0,0,,,,,,10
203,,MD04050,PT02537,LAIDBACK ENERGY PANT,ECRU,0123,,PT02537,LAIDBACK ENERGY PANT RE25,CANCELADO POR COMERCIAL,FER,,,,PANTS,PANT,PS, 0-2-4-6-8-10-12 ,FLATS 112CM,BACK ZIPPER,NO,N/A,N/A,TE00009908,,"PALMNIMAL JACQUARD, ART30727 TARONI, DIS.701461, COL. ECRU",1.37,PALMNIMAL JACQUARD,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,APLICA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,CANCELADA,,,,,,,,,,,,X,"1,39 MT",,X,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,#N/A,#N/A,,,,,,,,,,,,,,0
204,,MD04051,PT04417,REINVENTION SILENT WATER TOP ,ECRU / BLACK,5201,N/A,N/A,N/A,CANCELADO POR COMERCIAL,FER,,,,TOPS,TOP,TP, 0-2-4-6-8-10-12 ,"112 CM
POSTERIOR: 95 CM",TIE AT BACK,NO,N/A,N/A,TE00010194,,"PALMNIMAL JACQUARD, ART30727 TARONI, DIS.701461, COL. NEGRO",1.37,PALMNIMAL JACQUARD,,#N/A,#N/A,#N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,CANCELADA,,,,,,,,,,,,X,"NEGRO: 1.57 MT
ECRU: 0,39 MT",,X,#N/A,,,x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,el top de este pijama set la idea es q parezca que fueran dos pegados para q de este efecto.. el negro queda arriba y el blanco abajo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,#N/A,#N/A,,,,,,,,,,,,,,0
205,,MD04058,PT04385,NO EXPECTATIONS JACKET,BLACK,0002,,PT03322,NO EXPECTATION JACKET FW25,PAQUETE COMPLETO,N/A,,,,OUTWEAR,JACKET,OW, XS-S-M-L-XL ,N/A,FRONT BUTTONS,SI,EMBROIDERED,N/A,,,#N/A,#N/A,-,,#N/A,#N/A,#N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,SI,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PINTAR BOTONES NEGROS,,,,,,,,,,,,,,,,,,,,,,NO LLEGO LA REFERENCIA,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,8,2,0,18,,Referencia continua a producción,18,X,,,,,,,,4,4,8,2,0,18
206,,MD04052,PT04383,BLACK/ECRU NEW DESTINY CAPE,BLACK / ECRU,5202,,PT03219,NEW DESTINY CAPE PF25,APROBADO,BURGOS,,,,OUTWEAR,CAPE,OW, 0-2-4-6-8-10-12 ,KIMONO 100 CM,HOLD ON,NO,N/A,N/A,TE00012270,,"PRINTED CDC 16mm, art.090625/Jw PARKER - FASAC, ART FW26 GIANT MAGNOLIA BLACK ECRU 75CM",1.35,SILK CDC,N/A,N/A,N/A,N/A,N/A,N/A,SI,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,SI,,,,,,,,,"5,31 MT",,,X,"5,55 MT
MOD DE ARTE",,X,#N/A,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,2,0,1,0,,,,,,6,,Referencia continua a producción,10,X,0,1,2,2,0,1,0,,,,,,6
207,,MD04059,PT04386,WINTER HERITAGE COAT,,,#N/A,#N/A,,JUST FOR SHOW,OSMAN,,,,OUTWEAR,COAT,OW, XS-S-M-L-XL ,,,,N/A,N/A,TE00009152,,"LEATHER ANTE COL.CAMEL, LAJARA",N/A,LEATHER/ FAUX SHEARLING,TE00012332,,"PRINTED SILK CHARMEUSE, art.PV1000/19mm - PREVIEW, FW26 ONEIRIC FLORALECRU BLACK 36 CM",1.37,,,,,,,,,,,,,,,,si pero se cancelo,,,,,,,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A,#N/A,,,,,,,,,,,,,,0
208,,MD04053,PT04384,GARDEN OF BECOMING MAXI DRESS,BROWN / CHAMPAGNE,5930,N/A,N/A,N/A,PAQUETE COMPLETO,YAMILET,,,,DRESSES,MAXI,DS, 0-2-4-6-8-10-12 ,MAXI 115CM,BACK ZIPPER,SI,EMBROIDERED FABRIC WITH REMOVABLE SCARF,N/A,TE00012408,,"ORGANIC VINE SEQUIN EMBROIDERED PANEL, COL.BROWN/CHAMPAGNE",,ORGANIC VINE SEQUIN EMBROIDERED,,#N/A,#N/A,#N/A,N/A,N/A,N/A,N/A,N/A,ESPUMA COMPLETO,APLICA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,REPETIR FOTO,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Agregar pieza de quitar y poner  en. El pósterior,,,,"NO ESTA FUNCIONANDO EL SISTEMA DE LA CAPA, CERRAR COSTURA CON CAPA HASTA LA ALTURA DE BUSTP",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,9,8,7,3,2,0,,,,,,36,,Referencia continua a producción,36,X,7,9,8,7,3,2,0,,,,,,36
209,,MD04066,PT04387,DARK BROWN DREAM DANCER DRESS,,,,PT02351,DREAM DANCER MIDI DRESS FW24,CANCELADO CORTADO,CLAUDIA,,,,DRESSES,,DS, 0-2-4-6-8-10-12 ,,,,EMBROIDERED,N/A,TE00011080,,"SOLID CREPPE, ART. BIRDS CREPE 177, GRATACOS, COL. 141 DARK BROWN",,CREPE BIRDS,,#N/A,#N/A,#N/A,,,,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,TERMINADO CANCELADO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CANCELADO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A,#N/A,,,,,,,,,,,,,,0
